segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail
route,BA->PA,8,1.0,0.6561494706927573,0.125,1.5240429881688513,0.038585427734262344,8.49142404253775,0.3438505293072427,0.48115467780697857,,False
route,BA->BA,66,6.0,3.94522505603414,0.09090909090909091,1.520825786813638,0.5581162600909418,3.3101974759448742,2.05477494396586,0.20636833012074665,,False
route,PR->RJ,960,135.0,89.49855093979096,0.140625,1.5084043102644151,1.2646987068383786,1.7853790570541077,45.50144906020904,4.488789706315011e-06,,False
route,PR->TO,15,3.0,1.9893785205937389,0.2,1.5080086413643576,0.3109876358325996,4.407041183457481,1.0106214794062611,0.3204486890690858,,False
route,RS->CE,12,2.0,1.326545899537157,0.16666666666666666,1.507674932844628,0.18258642888155913,5.446240247129567,0.6734541004628429,0.38255246547470595,,False
route,RJ->MS,32,5.0,3.4004940211162435,0.15625,1.470374589383546,0.47742662684802967,3.431363797984986,1.5995059788837565,0.2559101579661728,,False
route,CE->BA,3,1.0,0.6834135846922933,0.3333333333333333,1.4632427894307216,0.03704609997720371,8.152667017070678,0.3165864153077067,0.495109439307594,,False
route,SP->SE,206,34.0,23.43832449473018,0.1650485436893204,1.4506156362689016,1.0045934977078377,2.0270899528626924,10.561675505269822,0.023646845254479507,,False
route,SP->PI,326,60.0,42.189047536099224,0.18404907975460122,1.422170053700804,1.0852655754039011,1.8306147665590116,17.810952463900776,0.005660593620498109,,False
route,SC->MA,19,4.0,2.818844618297489,0.21052631578947367,1.4190211031979119,0.386635491205108,3.633257615167648,1.1811553817025109,0.3122579170017717,,False
route,SP->BA,2280,341.0,243.45195262265767,0.14956140350877192,1.400687060943555,1.255948857122318,1.5575301189421613,97.54804737734233,2.1371544254405857e-09,,False
route,RS->PE,17,3.0,2.1865837458703314,0.17647058823529413,1.3720032473788935,0.282940053891853,4.009575707447996,0.8134162541296686,0.37368661677111875,,False
route,PR->BA,142,24.0,17.563868053641627,0.16901408450704225,1.3664416019695576,0.875504917693697,2.0331567901040577,6.436131946358373,0.08315901540516146,,False
route,DF->RS,22,3.0,2.2117173761624374,0.13636363636363635,1.356412004686293,0.27972476482011577,3.9640114800537787,0.7882826238375626,0.38042648750221836,,False
route,PR->SE,21,4.0,2.951426038418793,0.19047619047619047,1.3552770585919793,0.3692673844573835,3.470047543827511,1.0485739615812069,0.3418869510353063,,False
route,SC->PB,18,3.0,2.213812299243874,0.16666666666666666,1.3551284365999086,0.2794600622224876,3.9602603494147988,0.786187700756126,0.3809875574646131,,False
